z_mean,z_std,grp_mean,grp_std,row_mean,row_std,x_mean,x_std,av_ionrad_mean,av_ionrad_std,atom_rad_mean,atom_rad_std,atom_mass_mean,atom_mass_std,cal_atom_rad_mean,cal_atom_rad_std,cov_rad_mean,cov_rad_std,bp_mean,bp_std,rho_mean,rho_std,mp_mean,mp_std,mol_vol_mean,mol_vol_std,k_mean,k_std,vdw_mean,vdw_std,iupac_mean,iupac_std,val_mean,val_std,heat_fus_mean,heat_fus_std,heat_vap_mean,heat_vap_std,spec_heat_mean,spec_heat_std,ea_mean,ea_std,ie_mean,ie_std,p_mean,p_std,pet_mn_mean,pet_mn_std,mn_mean,mn_std,rsp_mean,rsp_std,av_rsp_mean,av_rsp_std,gtf,of,rho,Ehull,Ef,Eg
30.4,27.90053763,12.2,6.079473661,3.8,2.271563338,2.519,1.139960087,1.2361,0.189939174,1.11,0.65184354,72.656528,70.58269647,1.211,0.907077174,1.183,0.651967024,1423.32,1879.502647,4.2085,4.835757485,754.38,1041.962158,20.911,8.84160896,10.915948,17.20879145,1.968,0.549432434,69.4,35.39265461,2.4,0.916515139,0.078043952,0.119961673,1.50371256,2.413050959,0.6218,0.364469423,0.97178976,0.602196653,10.510726,3.856374246,11.9212,15.44703573,70.6,38.54659518,62.9,31.61787469,1.5306,1.316790735,0.7653,0.658395368,0.895896636,0.722619048,8.016,0,-3.636,3.401
32.3,31.18990221,12.3,5.967411499,4.1,2.7,2.507,1.151199809,1.2532,0.156454338,1.14,0.673349835,78.364631,80.69346555,1.186,0.888236455,1.209,0.676778398,1270.22,1557.072598,4.4485,5.465790926,565.91,670.5199512,21.075,8.666954771,7.915948,10.03185881,1.897,0.51162584,67,37.19139685,2.5,1.204159458,0.055251952,0.07498418,1.17633656,1.667180654,0.6194,0.367698844,0.99248976,0.582748593,10.375171,3.979923318,13.1012,15.93500803,69.9,38.93956856,60.1,33.96601242,1.491,1.283864011,0.7455,0.641932006,0.861943106,0.79047619,7.877,0,-3.709,0.835
21.4,19.9609619,10.8,6.462197769,3.2,1.661324773,2.589,1.092624821,1.2175,0.219764078,1.085,0.631288365,49.08954,49.95065756,1.129,0.845593874,1.121,0.604308696,1110.22,1513.054618,2.7612,2.633424303,614.78,864.7091277,20.386,9.212400556,33.515948,58.5967717,1.866,0.490208119,68.1,37.31072232,2.4,1.2,0.064265152,0.10940419,1.06548456,1.823715418,0.7195,0.328331311,0.93892976,0.690390012,10.687043,3.656113392,10.7612,15.0804674,76.3,34.41816381,65.8,30.66528982,1.4344,1.240517005,0.7172,0.620258503,0.936001756,0.648809524,5.887,0,-2.878,2.264
24.8,25.34876723,11,6.340346994,3.3,1.791647287,2.593,1.09111915,1.2073,0.241370276,1.07,0.624179461,58.51854,64.64308575,1.124,0.841156347,1.111,0.598087786,1147.52,1607.939263,3.9942,6.257706078,655.78,974.6337341,20.29,9.330831689,28.415948,50.90907899,1.862,0.485567709,68.6,37.19193461,2.4,1.2,0.059085152,0.094935187,1.09656456,1.911749895,0.7074,0.347068927,0.97412976,0.688729463,10.82162,3.544384205,10.3312,15.07750739,77,34.0675799,66.5,30.37515432,1.4274,1.233420058,0.7137,0.616710029,0.959557685,0.608333333,7.115,0,-2.612,0
24.7,25.14776332,10.9,6.394528911,3.3,1.791647287,2.563,1.105541044,1.2112,0.232871123,1.075,0.62619885,58.11624,63.82953941,1.127,0.843789666,1.118,0.602292288,1205.92,1760.517361,3.8352,5.785031544,671.08,1016.422381,20.334,9.275628496,24.415948,47.52958981,1.869,0.493851192,68.3,37.25600623,2.5,1.5,0.061157152,0.10068449,1.17426456,2.133771745,0.7081,0.345908789,0.87912976,0.729148769,10.76115,3.589403821,10.4512,15.06722738,76.5,34.30524741,66.2,30.48212591,1.4304,1.236422921,0.7152,0.618211461,0.95041234,0.623809524,7.044,0,-2.85,0
26.4,28.8,10.8,6.462197769,3.6,2.374868417,2.511,1.146956407,1.2391,0.1827,1.115,0.654618209,63.298431,75.12314957,1.114,0.833021008,1.163,0.64518292,1039.02,1339.248208,3.6382,5.200486493,465.71,517.296558,20.697,8.882177717,22.315948,46.90094763,1.807,0.450245489,65.3,39.0488156,2.4,1.2,0.041473152,0.050724828,0.87900456,1.310715377,0.706,0.349415512,0.91702976,0.699512389,10.597205,3.753087878,11.9712,15.66943818,75.2,35.2159055,62.8,33.40898083,1.4018,1.210217402,0.7009,0.605108701,0.889747723,0.73452381,6.899,0,-3.47,2.059
24.6,24.94874746,10.8,6.462197769,3.3,1.791647287,2.609,1.086401859,1.2167,0.221382045,1.075,0.62619885,57.87954,63.35673743,1.132,0.84837256,1.129,0.610302384,1201.82,1749.667229,3.6582,5.259765371,694.68,1081.534522,20.395,9.20168164,36.615948,64.60706444,1.87,0.49509595,68,37.34166574,2.4,1.2,0.063229152,0.106486247,1.27268456,2.417994641,0.7076,0.346736557,0.94562976,0.688827932,10.7642,3.586926937,10.5912,15.06610119,76.2,34.47839903,65.9,30.61519231,1.4359,1.242078697,0.71795,0.621039349,0.937807402,0.645634921,6.881,0,-2.957,3.225
22.7,19.72840592,11.3,5.93380148,3.3,1.676305461,2.613,1.066593175,1.1963,0.259806101,1.075,0.625399872,52.152845,49.27146759,1.145,0.852997655,1.119,0.603381306,1207.32,1556.688743,3.3344,2.952787029,674.38,903.5657915,19.721,9.86619121,18.295948,40.844127,1.938,0.517084132,72.6,33.24815784,2.6,1.280624847,0.068927152,0.111382528,1.16079656,1.859401265,0.6654,0.318792472,0.97848576,0.619386807,10.665821,3.674273035,10.6412,15.08604603,75,34.76204827,64.2,30.92507074,1.4534,1.250905368,0.7267,0.625452684,0.986326984,0.56468254,6.02,0,-2.673,1.272
26,24.79112745,11.4,5.851495535,3.4,1.8,2.587,1.080398538,1.19,0.270489926,1.065,0.620100798,61.179545,62.86108779,1.143,0.851246733,1.116,0.601351811,1303.02,1792.981317,4.4084,5.832613826,730.68,1046.476355,19.669,9.921770457,9.195948,14.7213778,1.941,0.520124024,72.8,33.15961399,2.7,1.55241747,0.065819152,0.102971531,1.26957656,2.159555723,0.654,0.335032237,0.91868576,0.665875719,10.739928,3.608335127,10.3312,15.0703427,75.2,34.65775526,64.6,30.76426498,1.4494,1.246906348,0.7247,0.623453174,1.002342087,0.53968254,7.136,0,-2.649,0
23.7,20.9,12.3,5.797413216,3.3,1.676305461,2.607,1.069289951,1.2481,0.21909288,1.07,0.622575297,55.318845,52.86917616,1.078,0.816600269,1.103,0.594054711,842.22,958.0211874,2.9304,2.139123755,457.046,525.2338769,20.829,9.24527171,4.695948,7.052127075,1.899,0.491048877,76.3,33.36480181,2.6,1.280624847,0.049761152,0.063701651,0.58892456,0.786671928,0.6604,0.325572788,1.10076576,0.679591057,10.857538,3.530003032,9.9112,15.14044375,78.6,34.47085726,68.2,31.41273627,1.3484,1.18237187,0.6742,0.591185935,0.871797197,0.770238095,6.336,0,-2.491,0.937
25.9,24.59451158,11.3,5.93380148,3.4,1.8,2.633,1.059764597,1.1955,0.261111183,1.065,0.620100798,60.942845,62.39256849,1.148,0.855696208,1.127,0.609410371,1298.92,1782.552175,4.2314,5.33111983,754.28,1108.558571,19.73,9.856790553,21.395948,50.03096874,1.942,0.521167919,72.5,33.2963962,2.6,1.280624847,0.067891152,0.108562291,1.36799656,2.436931663,0.6535,0.335806269,0.98518576,0.617215941,10.742978,3.605889197,10.4712,15.07033155,74.9,34.81795514,64.3,30.88057642,1.4549,1.252431351,0.72745,0.626215676,0.988332223,0.561507937,6.965,0,-2.749,2.23
22.4,21.37381576,11.8,6.64529909,3.2,1.661324773,2.601,1.134649285,1.2973,0.101022819,1.11,0.654522727,52.054464,53.65621722,1.099,0.83896901,1.131,0.612755253,644.06,814.3176385,2.1502,1.264890098,308.652,367.7710087,22.998,8.114897165,17.660848,41.38737769,1.873,0.471084918,71.7,39.09488458,2.4,1.562049935,0.028688912,0.035676419,0.43414616,0.583211323,0.7583,0.331386195,1.26628606,0.804611949,10.77221,3.771828187,11.3672,15.72838665,74.2,40.0894001,63.8,37.53877995,1.3829,1.218817415,0.69145,0.609408707,0.785198324,0.96547619,5.698,0,-2.22,2.239
24.7,25.40098423,10.9,6.487680633,3.3,1.791647287,2.555,1.140633596,1.2373,0.213357939,1.1,0.650768776,58.387017,64.71386215,1.169,0.86897008,1.136,0.615047966,1126.82,1606.363661,3.9172,6.289650321,600.567,973.570315,21.268,9.130691978,26.415948,45.8410091,1.916,0.497758978,68,38.07361291,2.3,1.268857754,0.052765552,0.094761377,1.06517376,1.910300174,0.7284,0.370884133,1.07038236,0.538879987,10.570904,3.836746427,11.6822,15.63599487,70.8,39.44819388,59.9,35.98458003,1.4894,1.276966499,0.7447,0.63848325,0.8934269,0.727380952,6.549,0,-2.398,0
24.6,25.2,10.8,6.53911309,3.3,1.791647287,2.525,1.153449175,1.2412,0.203118094,1.105,0.652476053,57.984717,63.90038887,1.172,0.871364447,1.143,0.618854587,1185.22,1759.765517,3.7582,5.817466782,615.867,1016.234332,21.312,9.069527882,22.415948,41.86556699,1.923,0.505095041,67.7,38.13148306,2.4,1.562049935,0.054837552,0.100650801,1.14287376,2.133616433,0.7291,0.369758962,0.97538236,0.604970486,10.510434,3.874462796,11.8022,15.61570388,70.3,39.57537113,59.6,36.01999445,1.4924,1.27972186,0.7462,0.63986093,0.885493465,0.742857143,6.449,0,-2.701,1.871
22.5,19.62269095,11.1,6.106553856,3.3,1.676305461,2.568,1.093396543,1.23,0.198191826,1.075,0.625399872,51.555288,48.99898704,1.158,0.863166264,1.129,0.611055644,1278.82,1634.543769,3.1304,2.516404268,725.88,952.045193,19.854,9.738261857,18.415948,30.01421802,1.949,0.528894129,72,33.51417611,2.7,1.417744688,0.066958752,0.095461436,1.37732056,2.206325833,0.6637,0.318962082,1.06151976,0.531429802,10.565711,3.770385511,11.1512,15.14462482,74.4,35.07477726,63.6,31.20320496,1.4794,1.270020252,0.7397,0.635010126,0.908665256,0.698412698,6.056,0,-3.067,1.583
22.7,19.6471372,11.3,5.967411499,3.3,1.676305461,2.585,1.080391133,1.2213,0.212149028,1.075,0.625399872,51.940178,49.01605168,1.148,0.857855466,1.122,0.608420907,1297.82,1654.768616,3.2038,2.639959803,688.98,900.7388543,19.84,9.756483998,17.015948,26.58680006,1.948,0.527954543,72.6,33.31125936,2.4,0.916515139,0.060017552,0.086762389,1.38560856,2.214469916,0.6638,0.318894591,1.01001976,0.589089484,10.679301,3.669989964,10.8312,15.16555403,74.8,34.89641815,64.2,30.97353709,1.4464,1.248740501,0.7232,0.624370251,0.927519031,0.663888889,6.221,0,-2.953,1.732
25,21.18490028,11.8,5.878775383,3.4,1.743559577,2.58,1.083983395,1.23,0.198191826,1.09,0.634744043,57.837478,52.55123654,1.148,0.857855466,1.132,0.612401829,1218.92,1582.57286,3.1474,2.543858848,550.855,820.4139804,20.707,8.935641051,17.215948,27.06310327,1.897,0.501957169,74,33.21445468,2.4,0.916515139,0.049098112,0.082397056,1.26439656,2.121442442,0.6422,0.33937024,1.02491976,0.568705303,10.467697,3.879048766,11.0112,15.14629978,76.6,34.60115605,66.2,30.96062015,1.4404,1.245677984,0.7202,0.622838992,0.908665256,0.698412698,6.435,0,-2.969,3.349
24.6,20.76150284,11.4,5.919459435,3.4,1.743559577,2.63,1.057128185,1.2105,0.232405357,1.07,0.622976725,56.646228,51.36777255,1.165,0.867481988,1.132,0.612401829,1381.22,1762.706452,3.6614,3.623276782,731.58,960.8638965,19.959,9.60634837,24.015948,45.05146685,1.948,0.527954543,72.8,33.26499662,2.7,1.417744688,0.068201952,0.09740827,1.53893656,2.406857058,0.6429,0.338531668,1.10861976,0.514903256,10.634951,3.705784634,10.8512,15.16246619,75.2,34.75859606,64.6,30.87782376,1.4874,1.276282508,0.7437,0.638141254,0.952040954,0.621031746,6.787,0,-2.745,0.832
22.4,19.61733927,11,6.196773354,3.3,1.676305461,2.565,1.095921986,1.2137,0.226108845,1.07,0.622976725,51.449828,48.9990597,1.163,0.866199169,1.143,0.618434313,1352.42,1722.091887,3.0274,2.366810901,726.18,952.5037174,19.963,9.601491603,12.115948,17.48439956,1.946,0.526121659,71.7,33.65130012,2.6,1.2,0.069341552,0.09928245,1.49542456,2.344706482,0.6678,0.316416434,1.04741976,0.543470866,10.563681,3.772435391,11.2312,15.14889663,74.1,35.23478395,63.3,31.35617961,1.4784,1.269267206,0.7392,0.634633603,0.944641073,0.633730159,6.147,0,-3.127,1.522
30.3,28.22073706,12.1,5.838664231,3.8,2.271563338,2.558,1.119471304,1.2851,0.12262989,1.135,0.671211591,72.38728,71.6468239,1.143,0.860709591,1.175,0.654434871,1003.72,1179.443676,3.2174,2.743432492,417.02,475.1359591,22.238,8.083109303,6.115948,7.918055567,1.95,0.564765438,73.9,34.183183,2.4,0.916515139,0.036603952,0.04305084,0.77229656,0.985691296,0.6236,0.362440395,1.19188976,0.566980641,10.494236,3.864565731,12.3012,16.38158725,75.1,36.9687706,64.5,34.24981752,1.4637,1.276185962,0.73185,0.638092981,0.805027385,0.917063492,6.956,0,-2.773,1.731
29.7,27.13687528,11.5,5.818075283,3.8,2.271563338,2.576,1.112098916,1.2581,0.187361922,1.11,0.657951366,70.71094,68.56096116,1.18,0.879988636,1.168,0.651502878,1290.12,1614.501412,4.5044,6.271034623,636.48,845.6524307,20.959,9.079264783,20.315948,43.94272045,1.972,0.573232937,71.7,33.9766096,2.5,1.204159458,0.052247552,0.080272757,1.18669656,1.803017765,0.6245,0.361202782,1.25366976,0.570469827,10.662376,3.756368953,12.3212,16.37571229,73,36.82933613,61.9,33.49761186,1.5268,1.315973997,0.7634,0.657986998,0.852683029,0.809920635,7.404,0,-2.702,0
26.2,22.70594636,11.2,6.013318551,3.7,2.19317122,2.572,1.113515155,1.2591,0.18473573,1.12,0.662268828,61.08324,56.52602121,1.19,0.88751338,1.181,0.657471672,1311.22,1659.686969,3.2674,2.864468858,652.18,885.0794154,21.045,8.964379789,19.215948,40.70070965,1.988,0.584017123,70.9,34.21826997,2.5,1.204159458,0.062607552,0.109124936,1.22813656,1.910186305,0.6365,0.346293878,1.17208976,0.578560836,10.474919,3.881003614,12.8412,16.29992346,72,37.14027464,60.9,33.68812847,1.536,1.323937838,0.768,0.661968919,0.85081761,0.813888889,6.272,0.209,-2.785,1.089
26.1,22.63824198,11.1,6.106553856,3.7,2.19317122,2.516,1.146422261,1.2636,0.17306831,1.12,0.662268828,60.779878,56.34599273,1.198,0.894212503,1.191,0.663587975,1321.72,1682.607936,3.0964,2.46374545,637.58,848.3893373,21.19,8.784445344,10.715948,16.44593817,1.999,0.593573079,70.6,34.35171029,2.4,0.916515139,0.053076352,0.082521411,1.32137656,2.158052774,0.6379,0.344757436,1.18661976,0.569481063,10.441561,3.91124916,13.1312,16.32239287,71.7,37.28015558,60.6,33.79704129,1.54,1.327564462,0.77,0.663782231,0.842523244,0.831746032,6.163,0,-3.383,2.983
29.5,26.79272289,11.3,5.93380148,3.8,2.271563338,2.546,1.125799272,1.2528,0.201455107,1.11,0.657951366,70.10994,67.51152435,1.188,0.885932277,1.178,0.655893284,1406.92,1877.811635,4.3414,5.800821549,708.48,1031.768828,20.993,9.033139045,10.115948,14.89187765,1.991,0.586454602,71.1,34.14220262,2.6,1.496662955,0.059499552,0.100329646,1.33691656,2.200106608,0.6251,0.360386584,1.11228976,0.646249284,10.549026,3.822340049,12.5312,16.32721498,72.2,37.05887208,61.3,33.57990471,1.532,1.320410315,0.766,0.660205158,0.862707918,0.788888889,7.258,0.011,-2.96,0
26.4,22.85257097,11.4,5.8685603,3.7,2.19317122,2.576,1.112098916,1.2477,0.215254291,1.105,0.656296427,61.59624,56.86231292,1.178,0.878598885,1.173,0.653529647,1262.32,1556.896092,3.4764,3.395523176,623.28,813.1356994,20.924,9.127694342,17.315948,35.12632017,1.989,0.584815355,71.5,34.02131685,2.5,1.204159458,0.051936752,0.079433165,1.20741656,1.856334702,0.6352,0.347759917,1.20228976,0.563316944,10.501726,3.85840742,12.5212,16.32897648,72.6,36.92478842,61.5,33.54176501,1.5245,1.314066075,0.76225,0.657033038,0.872579604,0.768650794,6.458,0,-2.771,0.161
27.1,23.47956558,12.1,5.838664231,3.7,2.19317122,2.561,1.118064846,1.2646,0.170512287,1.12,0.662268828,63.66524,58.61051013,1.133,0.85789335,1.166,0.650787216,1006.02,1181.08767,2.9091,2.082153378,452.958,496.5215031,21.926,8.172626506,7.715948,9.579382567,1.949,0.564560891,74,34.22279942,2.4,0.916515139,0.045720752,0.063190256,0.67594856,0.940499513,0.6321,0.351405876,1.20188976,0.56342635,10.626516,3.774052667,12.2212,16.40726037,75.2,37.0021621,64.4,34.18830209,1.4405,1.268364951,0.72025,0.634182476,0.840701966,0.835714286,6.496,0,-3.023,3.73
29.3,26.45770209,11.1,6.106553856,3.8,2.271563338,2.506,1.154774437,1.2636,0.17306831,1.12,0.662268828,69.584028,66.619678,1.2,0.89597991,1.197,0.667877983,1393.12,1845.192968,3.9044,4.559731926,691.58,986.9902875,21.192,8.782088362,11.015948,17.24091974,2,0.59452502,70.5,34.40130811,2.4,0.916515139,0.062607552,0.109124936,1.36903256,2.287578825,0.6254,0.359981166,1.12948976,0.622252303,10.520636,3.843400181,12.8712,16.3000961,71.6,37.33148805,60.7,33.75811014,1.543,1.330348977,0.7715,0.665174488,0.842523244,0.831746032,7.115,0,-3.504,3.501
23,19.78383178,11.6,5.782732918,3.3,1.676305461,2.649,1.03573597,1.2055,0.241189241,1.07,0.622976725,52.52838,49.305564,1.133,0.847195963,1.104,0.598300928,1292.52,1637.253027,3.4782,3.177177326,695.28,925.0229973,19.645,9.963639144,26.615948,46.00643146,1.856,0.493886627,73.5,33.0431536,2.4,1.2,0.073071152,0.114554592,1.32448456,2.016099046,0.662,0.320936442,1.09598976,0.522951425,10.686399,3.656649481,10.3812,15.12754471,75.7,34.52260129,65.1,30.68696792,1.4494,1.248509287,0.7247,0.624254644,0.96383824,0.601190476,6.364,0,-2.454,2.422
26.4,24.99279896,11.8,5.617828762,3.4,1.8,2.653,1.033915374,1.1953,0.26055865,1.055,0.61540637,61.95738,63.6384266,1.128,0.842790603,1.094,0.591729668,1329.82,1721.375116,4.7112,6.367911397,736.28,1025.307557,19.549,10.06617748,21.515948,34.70395375,1.852,0.489199346,74,32.8268183,2.4,1.2,0.067891152,0.101278811,1.35556456,2.09222505,0.6499,0.338029718,1.13118976,0.510030463,10.820976,3.544961638,9.9512,15.11378645,76.4,34.18537699,65.8,30.41315505,1.4424,1.241542605,0.7212,0.620771302,0.988834807,0.560714286,7.398,0.157,-1.974,0
24,20.93800373,12.6,5.589275445,3.3,1.676305461,2.643,1.038720848,1.2573,0.194220519,1.065,0.620100798,55.69438,52.8784741,1.066,0.809545552,1.088,0.588486194,927.42,1112.355729,3.0742,2.463238795,477.946,569.3782509,20.753,9.358196461,13.015948,26.91441104,1.817,0.45965313,77.2,33.05994555,2.4,1.2,0.053905152,0.070238416,0.75261256,1.188844896,0.657,0.327620512,1.21826976,0.568282854,10.878116,3.510531895,9.6512,15.16928677,79.3,34.15567303,69.1,31.06267857,1.3444,1.179480581,0.6722,0.58974029,0.854181264,0.806746032,6.393,0,-2.249,2.328
26.2,24.6,11.6,5.782732918,3.4,1.8,2.669,1.028002432,1.2047,0.242624834,1.06,0.617575906,61.31838,62.36659218,1.136,0.849955293,1.112,0.604579192,1384.12,1849.108231,4.3752,5.434920971,775.18,1124.632692,19.654,9.954399228,29.715948,53.85037473,1.86,0.498818604,73.4,33.0944104,2.4,1.2,0.072035152,0.11185278,1.53168456,2.545208424,0.6501,0.337722504,1.10268976,0.518863315,10.763556,3.587487215,10.2112,15.10894824,75.6,34.58091959,65.2,30.63919059,1.4509,1.250042995,0.72545,0.625021498,0.965752991,0.598015873,7.369,0,-2.526,3.344
30.2,28.11689883,12,5.949789912,3.8,2.271563338,2.557,1.120741273,1.2635,0.140107994,1.135,0.671211591,72.053845,71.31865274,1.184,0.911670993,1.177,0.657009132,1022.72,1218.346841,3.2014,2.722881312,408.12,459.1333419,22.259,8.079072286,5.715948,7.445022657,1.947,0.55950067,74,34.09692068,2.5,1.024695077,0.036396752,0.04287713,0.81891656,1.092904224,0.6239,0.362082435,1.09658976,0.514781357,10.489036,3.871277787,11.9812,16.03292765,75.2,36.84779505,64.3,34.51970452,1.4647,1.277428749,0.73235,0.638714375,0.842705806,0.831349206,6.834,0,-2.757,1.941
29.6,27.02665351,11.4,5.919459435,3.8,2.271563338,2.575,1.113393461,1.2365,0.196291238,1.11,0.657951366,70.377505,68.20975259,1.221,0.928261278,1.17,0.654110082,1309.12,1639.821103,4.4884,6.265358732,627.58,839.0969358,20.98,9.078629853,19.915948,43.98926504,1.969,0.568162829,71.8,33.89631248,2.6,1.280624847,0.052040352,0.080220145,1.23331656,1.853398694,0.6248,0.360842847,1.15836976,0.529852706,10.657176,3.763506315,12.0012,16.0273242,73.1,36.71362145,61.7,33.75811014,1.5278,1.317131337,0.7639,0.658565669,0.895071875,0.724206349,7.275,0,-2.683,0
26,22.48999778,11,6.196773354,3.7,2.19317122,2.515,1.14762581,1.242,0.183346666,1.12,0.662268828,60.446443,55.85886789,1.239,0.940972369,1.193,0.666078824,1340.72,1706.565881,3.0804,2.440047221,628.68,841.8667838,21.211,8.783236818,10.315948,16.3365125,1.996,0.588815761,70.7,34.27550146,2.5,1.024695077,0.052869152,0.082472316,1.36799656,2.197463963,0.6382,0.34436864,1.09131976,0.516562694,10.436361,3.917811326,12.8112,15.98906117,71.8,37.16934221,60.4,34.04761372,1.541,1.328701772,0.7705,0.664350886,0.883883476,0.746031746,6.07,0,-3.365,2.968
29.7,27.20312482,11.5,5.886425061,3.8,2.271563338,2.583,1.110954995,1.2405,0.186821439,1.11,0.657951366,70.664205,68.72534384,1.218,0.926431865,1.165,0.6524454,1248.82,1520.748938,4.3324,5.814406663,557.82,673.2729518,21.037,9.001684342,12.115948,21.29094239,1.915,0.560700455,72.1,33.84804278,2.6,1.280624847,0.045824352,0.063885066,1.16079656,1.679236506,0.625,0.360569549,1.21478976,0.595937569,10.656346,3.76387987,11.8912,16.06089303,73.3,36.67983097,62,33.75499963,1.535,1.323308127,0.7675,0.661654064,0.886907023,0.740079365,7.277,0,-2.57,0
26.3,22.70704736,11.3,5.967411499,3.7,2.19317122,2.575,1.113393461,1.2261,0.222060555,1.105,0.656296427,61.262805,56.38447714,1.219,0.927032362,1.175,0.656113557,1281.32,1583.47096,3.4604,3.380166629,614.38,806.1701679,20.945,9.12714331,16.915948,35.15040721,1.986,0.579934479,71.6,33.94171475,2.6,1.280624847,0.051729552,0.079379185,1.25403656,1.904799268,0.6355,0.347376813,1.10698976,0.51268023,10.496526,3.865140247,12.2012,15.9835741,72.7,36.81046047,61.3,33.79955621,1.5255,1.315226844,0.76275,0.657613422,0.917021291,0.682936508,6.359,0,-2.752,0.175
27,23.34095114,12,5.949789912,3.7,2.19317122,2.56,1.119339091,1.243,0.18105524,1.12,0.662268828,63.331805,58.15890546,1.174,0.909463578,1.168,0.653403398,1025.02,1219.902588,2.8931,2.052597839,444.058,481.8947452,21.947,8.169435782,7.315948,9.261605085,1.946,0.559288834,74.1,34.13634427,2.5,1.024695077,0.045513552,0.06310198,0.72256856,1.056586548,0.6324,0.3510294,1.10658976,0.512726096,10.621316,3.781107333,11.9012,16.05756398,75.3,36.88102493,64.2,34.45809049,1.4415,1.269633668,0.72075,0.634816834,0.881879206,0.75,6.394,0,-3.005,3.766
29.2,26.34312054,11,6.196773354,3.8,2.271563338,2.505,1.155960639,1.242,0.183346666,1.12,0.662268828,69.250593,66.25250898,1.241,0.942565117,1.199,0.670334991,1412.12,1866.339071,3.8884,4.549813187,682.68,981.8789343,21.213,8.780874729,10.615948,17.14357232,1.997,0.589780468,70.6,34.32550072,2.5,1.024695077,0.062400352,0.109105917,1.41565256,2.323839394,0.6257,0.359619257,1.03418976,0.564656787,10.515436,3.850184791,12.5512,15.96108709,71.7,37.22109617,60.5,34.00955748,1.544,1.331481656,0.772,0.665740828,0.883883476,0.746031746,7.002,0,-3.485,3.488
27.9,28.86676289,11.5,5.783597496,3.7,2.368543856,2.525,1.134480057,1.2155,0.233749973,1.105,0.649403573,66.958845,75.48020586,1.13,0.840821027,1.152,0.633763363,1066.42,1248.189211,4.288,5.490881186,476.03,537.7722456,20.012,9.596113588,4.995948,7.037394936,1.936,0.515134934,69.6,35.77764665,2.6,1.280624847,0.044121152,0.053482974,0.87589656,1.143429156,0.6503,0.340874772,0.95368576,0.632935597,10.559198,3.790067262,11.8112,15.65121327,73.7,35.67926569,61.6,33.03089463,1.4168,1.218238548,0.7084,0.609119274,0.940528971,0.640873016,7.256,0.274,-2.696,0
